5.2430727519,10.08226677775,14.481780231024,10.725655965516,14.444702128918,50.979169042877,4.300423786048,8.632850879835,15.0671515614,4.87355962396,8.53999508547,6.2267461326,7.760362699625,10.00116914512,6.466437969345,11.036328151816,10.6055103242,10.9138311818,11.1049655825,7.3270221241,26.42020769414,24.95358120654,2.706460710618,8.660686947395,17.968615009428,12.88654562085,9.44254454225,9.59462672472,14.842349421288,6.791204959154,10.14932710675,6.67004305872,9.45888981224,21.354970522225,5.14982510358,5.832289708779,8.30304697152,15.4110519215,11.7957210168,8.5166561370645,16.76238272338,8.8801095634475,8.6451813988404,5.221628919248,14.71068374814,6.5950432047252,9.326664656408,14.877267647535,3.32733824849,3.93994878978,8.41379411515,9.04424535108,9.42107066512,22.333662957,2.4859487973117,7.73938447236,7.10049793122,7.55845308304,7.194709684701,9.02409628032,6.708986312152,6.1420999215887,3.914660774175,9.105100715495,8.45417780802,24.170038383465
3.23066697455,9.3079549446696,12.40928024053,10.310258455602,13.005345041833,49.188167098762,2.039142679418,4.0860019391425,13.63318897788,3.42415608466,4.3184168636805,4.415946174405,4.266397561875,9.36728864912,3.0887570930625,10.328602790792,9.16941463947,10.0312978029,9.55518335104,6.33474737406,22.23366405823,20.7439614459,3.0714836809755,5.344433290875,15.869600606178,6.155037833395,4.42625815049,7.35063478352,13.883910756618,6.888847146181,4.66301990673,4.244178906084,8.406791836,19.557210616775,3.80742168054,5.2444201353947,7.732228189704,15.4500994831,11.235922575,7.6504358556135,15.3222642839,4.3530454719427,4.1956811528674,3.976263925424,7.20018949362,6.01469818503,8.3836433291424,13.84190563113,2.15221517719,3.7392284721,7.2229270823308,8.251385204493,7.726906985048,20.1617013664,1.3821285562587,4.94043175131,4.188631474974,3.724311292172,6.878542201596,7.339969277384,6.337019801136,5.8291973182861,1.8711534794425,8.98105874661,8.083168789743,22.981005907056
2.2882763296375,8.7432466819896,9.3774513155184,9.2837558873028,10.895396940409,46.032773317608,1.578410696239,3.210353106259,12.36275844276,2.30698119848,3.4545718459395,2.693602745415,2.654019510375,8.43010395768,2.5384723674525,10.41353829208,9.3799456954,10.0318714976,9.40495915711,6.235103774816,21.61587225281,19.94662284858,2.2206831537135,3.78808071838,15.994747490668,4.700515326111,3.210520371795,4.7188423574,11.614510305224,6.608354765922,3.670330625025,3.587354533374,7.421895861624,15.497142449025,2.4063706398,4.6280644182141,7.254017889496,15.576669015,10.5420555919,6.8566971598169,13.61289005727,3.7755550141422,3.2817912083101,2.7608259767284,5.143684521318,5.5109072476592,7.4339687824248,10.665224399415,1.5115258749572,2.256140671671,6.1550088413072,6.899397633972,6.257662177088,18.93796212972,0.85308610461612,3.12139224261,3.276553004982,2.33120750636,6.098047457634,5.885198712352,5.592892318968,3.7377768568709,1.2706486741075,8.1061596516535,7.134896423664,18.446540459994
2.2603762336075,5.9659307263764,5.4870271682688,5.0161364860842,6.0628697345934,40.040727788532,1.460593538365,3.1856616958985,6.69563412666,2.31636222452,3.3955049933865,2.677157451405,2.659012563525,5.288101732728,2.4949816055595,10.981794372208,6.51273317635,6.56398152933,6.70299632475,4.446352040396,13.472155435011,12.58229194209,2.039024876427,3.7419696804,16.797072204704,4.7422690317035,3.207680536435,4.80208285152,6.6154432855602,4.068066226315,3.58712626621,3.554079774768,4.9104899168,9.388221660625,2.179493894805,3.0381154213075,4.227557033304,15.5380396172,6.75148377195,4.0009138500321,7.217183709148,3.7109516561039,3.3028408214461,2.825477719316,4.888042621314,3.7370470166188,4.5167811959952,6.57175085508,1.5443650260575,2.180294366553,3.7197817582624,4.437368223444,3.816867247224,10.82512550056,0.84264548169522,3.060291800646,3.212431445718,2.302689850332,3.623326588422,4.055385664104,3.684076666832,3.5943094501265,1.25509337522,4.86991289072,4.01020087302,11.109293997291
2.2603762336075,6.149117723112,5.0446061790048,4.378992374988,5.4667896009042,34.647972200124,1.455036336559,3.1750285532355,6.002336740488,2.31206472964,3.3955049933865,2.59671318345,2.6488895528,4.848324507472,2.4949816055595,10.1362495124,6.04197848588,6.08954578638,6.21857494116,4.124911222607,12.541027134281,11.712583992636,2.0041115116365,3.7419696804,14.579572689731,4.7422690317035,3.203590167685,4.54434715212,5.8697691466644,3.788463072849,3.582556033505,3.542229160668,4.55500781536,8.69080540725,2.062798803675,2.8064523800261,3.908539563416,12.3448297381,5.87718375027,3.6698000924682,6.606980506336,3.7109516561039,3.3028408214461,2.7509070560328,4.88182101399,3.4546316973888,4.1649162024272,6.091884104535,1.5443650260575,2.102296007796,3.4639289882006,4.098318982866,3.535679355264,10.07576845586,0.84264548169522,3.060291800646,3.212431445718,2.302689850332,3.327383170836,3.781289979816,3.383332118392,3.4657791983344,1.25509337522,4.494244861413,3.697603661565,10.297896014538
2.483553485945,5.8632698468844,5.6121367961232,4.0591906104234,5.5703285853358,32.921072499831,1.629217201846,3.9682458620545,5.788462422792,2.78463102878,4.222407191994,3.053923370325,2.9227398336,4.835078865288,3.23815802112,9.204088225992,5.40435966104,5.57215698063,5.56242372841,3.726948332044,12.045526364827,11.639904510222,2.14352186769,4.11075530572,14.372109498816,5.895589012665,4.00241324678,5.34465350212,6.4761235937544,3.713476611299,4.6678641811,4.229220561684,4.619981348512,9.10329516045,2.23121526651,2.846564432141,3.591889142992,11.2104220316,4.82041155919,3.5145176248589,6.822080817076,4.8145034676396,4.1095490679143,3.09275791048,5.714308843014,3.386194370688,4.2243833467352,6.392883136875,1.6040114127095,2.300245687365,3.3173406776018,4.449185030538,3.371181339024,10.02599392086,0.91206478094646,3.331167809664,3.731477446854,2.710874751212,3.374941879881,3.835280239584,3.225833550096,3.8879021359586,1.4777707401675,4.4052773853735,3.525455296044,10.246962751272
2.4574524723,6.3132809847552,5.621252618736,4.3416631780602,5.5400608801298,33.61176112094,2.577524147926,4.5013346709305,5.757019668816,2.26564779878,4.401322687044,2.34137799126,3.1066017691,4.781232774256,3.7706724833715,9.906664267192,5.81915955991,5.99975790828,5.98928239197,4.013027064501,10.111594758922,10.365007817754,2.0116480998705,4.067631065855,14.294486137146,6.702945474555,4.574284888805,4.09742705524,6.440937984735,3.647280717269,5.43356500565,4.200727678836,4.238543659448,10.49478538335,1.795719936495,2.843681654893,3.867848217488,12.0654487982,5.15555450693,3.758924428843,6.785025354478,5.604722178552,4.6703602205945,2.4141615629208,6.84534106404,3.3484244719132,3.8752938061992,6.256703753025,1.6738986782726,1.53143350035,3.5480632353572,4.081569006663,3.605716302992,8.486291451855,0.99812312191419,3.47323520109,3.706316649912,3.083789907396,3.371524158861,3.51834446192,3.189837187528,2.5470328275115,1.689427299425,4.3267403496465,3.79647826776,9.291693591522
2.3536866065125,5.4882935062092,5.3193250670976,4.2257218994154,5.384750675412,33.61176112094,2.498670965427,4.4779590098165,5.52945490926,2.16058325022,4.3785314541315,2.1954448660838,2.954833675175,4.689075425264,3.7511195987475,8.3328090608136,5.59744145721,5.77119970694,5.76112046838,4.072770522905,10.111594758922,10.365007817754,1.900865044449,3.99939268827,12.074097484349,6.590559706115,4.51850146055,3.941871970892,6.0952316969676,3.70160830207,5.40546234695,4.211501777172,4.107623919848,10.4204332456,1.732498733325,2.8865535962427,3.748324885968,10.073849,4.951832816,3.8181275082778,6.381408963356,5.5757139995595,4.5916747972342,2.2887537255884,6.54060356316,3.358641993256,3.7554899603144,5.962982308125,1.5699300635599,1.451343577356,3.6014993954482,3.974434034895,3.469506278632,8.4261567098925,0.97446477832317,3.390240389856,3.715830948204,2.986960671844,3.30639509484,3.425979614256,3.12823280692,2.4138742932123,1.62550515961,4.1930694598745,3.679089713838,9.291693591522
2.6595091913,6.2049331516068,5.3193250670976,4.2257218994154,5.9080767985457,37.975188866176,2.498670965427,4.4779590098165,5.52945490926,2.16058325022,4.94724484161,2.1954448660838,2.954833675175,5.008580535648,4.239115677774,9.41545292732,6.32790569216,6.52418937534,6.51280442253,4.604132100939,11.431567324318,11.717390175912,1.900865044449,4.517855262375,13.455069769181,7.444387488065,4.51850146055,3.941871970892,6.0952316969676,3.70160830207,5.40546234695,4.33840965852,4.643949493768,10.4204332456,1.732498733325,3.2640057103711,3.748324885968,11.3817956299,4.951832816,3.8181275082778,7.005916722112,6.2995125027195,5.1897811554397,2.586560472846,6.54060356316,3.358641993256,3.7554899603144,5.962982308125,1.5699300635599,1.451343577356,3.6014993954482,4.570446023721,3.469506278632,9.35316737742,1.1015552789902,3.390240389856,3.715830948204,3.375929221512,3.738822089508,3.425979614256,3.12823280692,2.4138742932123,1.8374148057775,4.1930694598745,4.160033678637,10.507229017101
2.756495028725,6.2443948164624,5.4035199433584,4.5044231694198,5.9080767985457,37.975188866176,2.240519206965,4.883044515739,5.856681056316,2.0250460133,5.22850295529,2.2619965486275,3.068685997275,5.008580535648,4.042978724466,9.475032761656,6.36812532321,6.56564859673,6.55419100076,4.633388249203,11.431567324318,11.717390175912,1.696551432828,4.77417651564,13.455069769181,7.866461854405,4.741945303975,4.03819158672,6.4480182900978,3.613290609789,5.2199070342,4.586046282204,4.643949493768,10.4204332456,1.76455811598,3.2847934467748,3.77218835056,11.4537673071,5.27814077213,3.7507268437173,7.005916722112,6.1269389372395,5.3795312382254,2.681024521588,7.12967142462,3.358641993256,3.7554899603144,5.962982308125,1.6064181271941,1.504592271522,3.5379147343354,4.10190601833,3.392586484552,9.35316737742,1.1418824284331,3.514519985766,3.928165510296,3.568379580976,3.762638010081,3.425979614256,3.12823280692,2.5024068593047,1.9422813784325,4.092991538346,4.186520073567,10.507229017101
